200000: 0.035
300000: 0.048
400000: 0.062
500000: 0.070
600000: 0.084
700000: 0.114
800000: 0.119
900000: 0.138
1000000: 0.144
1100000: 0.201
1200000: 0.191
1300000: 0.210
1400000: 0.214
1500000: 0.257
1600000: 0.254
1700000: 0.289
1800000: 0.313
1900000: 0.338
2000000: 0.337
