200000: 1.194
300000: 1.802
400000: 2.394
500000: 3.007
600000: 3.638
700000: 4.264
800000: 5.229
900000: 5.567
1000000: 6.174
1100000: 6.806
1200000: 7.490
1300000: 8.112
1400000: 8.796
1500000: 11.368
1600000: 10.078
1700000: 10.724
1800000: 11.407
1900000: 12.044
2000000: 12.735
