150000: 48.367
160000: 52.786
170000: 60.561
180000: 66.950
190000: 74.206
200000: 81.910
210000: 90.271
220000: 99.110
230000: 110.666
240000: 118.076
250000: 128.255
260000: 139.870
270000: 149.363
280000: 161.074
290000: 175.102
300000: 185.850
310000: 201.687
320000: 210.720
330000: 222.824
340000: 239.459
350000: 251.125
