200000: 0.056
300000: 0.047
400000: 0.065
500000: 0.085
600000: 0.103
700000: 0.123
800000: 0.140
900000: 0.166
1000000: 0.180
1100000: 0.202
1200000: 0.220
1300000: 0.242
1400000: 0.261
1500000: 0.284
1600000: 0.301
1700000: 0.325
1800000: 0.344
1900000: 0.373
2000000: 0.399
